epi_week,country,state,loc,loc_type,disease,event,number,from_date,to_date,url
57251,189924,US,NY,NEW YORK,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,6,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57252,189924,US,NY,NEW YORK,CITY,SCARLET FEVER,DEATHS,13,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57253,189924,US,NY,NEW YORK,CITY,DIPHTHERIA,DEATHS,31,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57254,189924,US,NY,NEW YORK,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,9,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57255,189924,US,PA,NORRISTOWN,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57256,189924,US,VA,PETERSBURG,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1899-06-12,1899-06-18,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57257,189924,US,PA,PHILADELPHIA,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,51,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57258,189924,US,PA,PHILADELPHIA,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,12,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57259,189924,US,PA,PHILADELPHIA,CITY,SCARLET FEVER,DEATHS,3,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57260,189924,US,PA,PHILADELPHIA,CITY,DIPHTHERIA,DEATHS,17,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57261,189924,US,PA,PHILADELPHIA,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,4,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57262,189924,US,PA,PITTSBURGH,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,9,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57263,189924,US,PA,PITTSBURGH,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57264,189924,US,PA,PITTSBURGH,CITY,SCARLET FEVER,DEATHS,2,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57265,189924,US,PA,PITTSBURGH,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57266,189924,US,ME,PORTLAND,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57267,189924,US,RI,PROVIDENCE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57268,189924,US,RI,PROVIDENCE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57269,189924,US,UT,SALT LAKE CITY,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57270,189924,US,UT,SALT LAKE CITY,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57271,189923,US,CA,SAN DIEGO,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1899-06-04,1899-06-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57272,189923,US,CA,SAN JOSE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1899-06-04,1899-06-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57273,189924,US,PA,SCRANTON,CITY,SCARLET FEVER,DEATHS,1,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57274,189923,US,WA,SEATTLE,CITY,DIPHTHERIA,DEATHS,1,1899-06-04,1899-06-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57275,189924,US,MA,SOMERVILLE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57276,189923,US,WA,SPOKANE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1899-06-04,1899-06-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57277,189923,US,WA,SPOKANE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1899-06-04,1899-06-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57278,189923,US,MA,TAUNTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1899-06-04,1899-06-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57279,189924,US,MA,TAUNTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57280,189923,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,12,1899-06-04,1899-06-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57281,189923,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1899-06-04,1899-06-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57282,189923,US,WV,WHEELING,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1899-06-04,1899-06-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57283,189923,US,WV,WHEELING,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1899-06-04,1899-06-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57284,189924,US,DE,WILMINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57285,189922,US,MA,WORCESTER,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1899-05-27,1899-06-02,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57286,189922,US,MA,WORCESTER,CITY,SCARLET FEVER,DEATHS,2,1899-05-27,1899-06-02,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57287,189922,US,MA,WORCESTER,CITY,DIPHTHERIA,DEATHS,3,1899-05-27,1899-06-02,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57288,189923,US,MA,WORCESTER,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1899-06-03,1899-06-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57289,189924,US,MA,WORCESTER,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,6,1899-06-10,1899-06-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014088
57290,189922,US,PA,ALLENTOWN,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1899-05-29,1899-06-04,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57291,189922,US,PA,ALLENTOWN,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1899-05-29,1899-06-04,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57292,189922,US,PA,ALLENTOWN,CITY,DIPHTHERIA,DEATHS,1,1899-05-29,1899-06-04,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57293,189924,US,PA,ALTOONA,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57294,189925,US,PA,ALTOONA,CITY,DIPHTHERIA,DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57295,189925,US,MD,BALTIMORE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,7,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57296,189925,US,MD,BALTIMORE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57297,189925,US,MD,BALTIMORE,CITY,DIPHTHERIA,DEATHS,5,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57298,189925,US,ME,BIDDEFORD,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57299,189925,US,ME,BIDDEFORD,CITY,DIPHTHERIA,DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57300,189925,US,ME,BIDDEFORD,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57301,189925,US,NY,BINGHAMTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57302,189925,US,MA,BOSTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,19,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57303,189925,US,MA,BOSTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57304,189925,US,MA,BOSTON,CITY,DIPHTHERIA,DEATHS,3,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57305,189925,US,MA,BOSTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57306,189924,US,CT,BRIDGEPORT,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57307,189924,US,CT,BRIDGEPORT,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57308,189925,US,CT,BRIDGEPORT,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57309,189923,US,MA,BROCKTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1899-06-04,1899-06-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57310,189924,US,PA,BUTLER,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1899-06-14,1899-06-20,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57311,189925,US,MA,CAMBRIDGE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57312,189925,US,MA,CAMBRIDGE,CITY,DIPHTHERIA,DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57313,189925,US,MA,CAMBRIDGE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57314,189924,US,SC,CHARLESTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57315,189924,US,SC,CHARLESTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57316,189924,US,MA,CHELSEA,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57317,189924,US,MA,CHELSEA,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57318,189924,US,MA,CHELSEA,CITY,DIPHTHERIA,DEATHS,1,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57319,189925,US,IL,CHICAGO,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,52,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57320,189925,US,IL,CHICAGO,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,5,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57321,189925,US,IL,CHICAGO,CITY,SCARLET FEVER,DEATHS,4,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57322,189925,US,IL,CHICAGO,CITY,DIPHTHERIA,DEATHS,10,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57323,189924,US,MA,CHICOPEE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57324,189924,US,OH,CHILLICOTHE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57325,189925,US,OH,CINCINNATI,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,8,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57326,189925,US,OH,CINCINNATI,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57327,189925,US,OH,CINCINNATI,CITY,DIPHTHERIA,DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57328,189922,US,OH,CLEVELAND,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1899-05-28,1899-06-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57329,189922,US,OH,CLEVELAND,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1899-05-28,1899-06-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57330,189922,US,OH,CLEVELAND,CITY,SCARLET FEVER,DEATHS,1,1899-05-28,1899-06-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57331,189922,US,OH,CLEVELAND,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1899-05-28,1899-06-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57332,189923,US,OH,CLEVELAND,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1899-06-04,1899-06-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57333,189923,US,OH,CLEVELAND,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,1899-06-04,1899-06-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57334,189923,US,OH,CLEVELAND,CITY,DIPHTHERIA,DEATHS,1,1899-06-04,1899-06-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57335,189923,US,OH,CLEVELAND,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,1899-06-04,1899-06-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57336,189924,US,OH,CLEVELAND,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57337,189924,US,OH,CLEVELAND,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57338,189924,US,OH,CLEVELAND,CITY,SCARLET FEVER,DEATHS,1,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57339,189924,US,OH,CLEVELAND,CITY,DIPHTHERIA,DEATHS,1,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57340,189925,US,OH,CLEVELAND,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57341,189925,US,OH,CLEVELAND,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57342,189926,US,OH,COLUMBUS,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1899-06-22,1899-06-28,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57343,189925,US,OH,DAYTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57344,189924,US,MI,DETROIT,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57345,189924,US,NY,ELMIRA,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57346,189925,US,IN,EVANSVILLE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57347,189925,US,IN,EVANSVILLE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57348,189924,US,TX,GALVESTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1899-06-10,1899-06-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57349,189925,US,TX,GALVESTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1899-06-17,1899-06-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57350,189925,US,MI,GRAND RAPIDS,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57351,189925,US,NJ,HOBOKEN,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57352,189925,US,MA,HOLYOKE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57353,189921,US,HI,HONOLULU,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,1899-05-21,1899-05-27,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57354,189925,US,NJ,JERSEY CITY,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,13,1899-06-19,1899-06-25,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57355,189925,US,NJ,JERSEY CITY,CITY,SCARLET FEVER,DEATHS,1,1899-06-19,1899-06-25,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57356,189925,US,NJ,JERSEY CITY,CITY,DIPHTHERIA,DEATHS,4,1899-06-19,1899-06-25,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57357,189925,US,NJ,JERSEY CITY,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1899-06-19,1899-06-25,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57358,189924,US,MA,LAWRENCE,CITY,SCARLET FEVER,DEATHS,2,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57359,189924,US,MA,LAWRENCE,CITY,DIPHTHERIA,DEATHS,9,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57360,189925,US,MA,LOWELL,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57361,189925,US,MA,LOWELL,CITY,DIPHTHERIA,DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57362,189925,US,MA,LOWELL,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57363,189924,US,PA,MCKEESPORT,CITY,DIPHTHERIA,DEATHS,1,1899-06-14,1899-06-20,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57364,189925,US,MA,MALDEN,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57365,189924,US,MA,MELROSE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57366,189924,US,NY,MIDDLETOWN,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1899-06-09,1899-06-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57367,189925,US,IN,MICHIGAN CITY,CITY,DIPHTHERIA,DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57368,189925,US,WI,MILWAUKEE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,6,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57369,189925,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57370,189925,US,TN,NASHVILLE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,8,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57371,189925,US,TN,NASHVILLE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57372,189925,US,TN,NASHVILLE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57373,189925,US,MA,NEW BEDFORD,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57374,189924,US,MA,NEWBURYPORT,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57375,189924,US,LA,NEW ORLEANS,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,19,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57376,189924,US,LA,NEW ORLEANS,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,6,1899-06-11,1899-06-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57377,189925,US,NY,NEW YORK,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,145,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57378,189925,US,NY,NEW YORK,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,5,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57379,189925,US,NY,NEW YORK,CITY,SCARLET FEVER,DEATHS,14,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57380,189925,US,NY,NEW YORK,CITY,DIPHTHERIA,DEATHS,30,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57381,189925,US,NY,NEW YORK,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,10,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57382,189919,US,CA,OAKLAND,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1899-05-07,1899-05-13,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57383,189919,US,CA,OAKLAND,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1899-05-07,1899-05-13,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57384,189920,US,CA,OAKLAND,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1899-05-14,1899-05-20,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57385,189920,US,CA,OAKLAND,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1899-05-14,1899-05-20,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57386,189921,US,CA,OAKLAND,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1899-05-21,1899-05-27,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57387,189921,US,CA,OAKLAND,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1899-05-21,1899-05-27,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57388,189922,US,CA,OAKLAND,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1899-05-28,1899-06-03,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57389,189925,US,NJ,PASSAIC,CITY,SCARLET FEVER,DEATHS,1,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57390,189925,US,NJ,PASSAIC,CITY,DIPHTHERIA,DEATHS,2,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
57391,189925,US,PA,PHILADELPHIA,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,50,1899-06-18,1899-06-24,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2014098
